Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Scoring Married - DS,,,,2022-11-23 14:10:13,2022-11-23 14:12:41,2m - 27.974s,PASSED
,,,,,,,
Test Cases/Engine_Scoring/Engine Scoring,,,,2022-11-23 14:10:13,2022-11-23 14:10:20,6.410s,PASSED
"markPassed(""Variasi data ke : "" + no)",,,,2022-11-23 14:10:15,2022-11-23 14:10:15,0.010s,PASSED
"req_data = sendRequest(findTestObject(""Search_ME"", [""MID"":MID, ""source"":source, ""ip"":ip, ""userid"":userid, ""branch"":branch, ""tipekons"":tipekons, ""marital"":marital, ""penjamin"":penjamin, ... ]))",,data ME for scoring request,,2022-11-23 14:10:15,2022-11-23 14:10:16,1.829s,PASSED
slurper = new groovy.json.JsonSlurper(),,store json response to variable,,2022-11-23 14:10:16,2022-11-23 14:10:16,0.010s,PASSED
result = slurper.parseText(req_data.getResponseBodyContent()),,,,2022-11-23 14:10:16,2022-11-23 14:10:16,0.010s,PASSED
reqid_kons = requestid1,,,,2022-11-23 14:10:16,2022-11-23 14:10:16,0.005s,PASSED
reqid_spouse = requestid2,,,,2022-11-23 14:10:16,2022-11-23 14:10:16,0.000s,PASSED
"println(""requestid kons : "" + reqid_kons)",,,,2022-11-23 14:10:16,2022-11-23 14:10:16,0.000s,PASSED
response_searchME_kons = reqid_kons,,store var to global variable,,2022-11-23 14:10:16,2022-11-23 14:10:16,0.000s,PASSED
response_searchME_spouse = reqid_spouse,,,,2022-11-23 14:10:16,2022-11-23 14:10:16,0.000s,PASSED
"println(""kons req id is :"" + response_searchME_kons)",,,,2022-11-23 14:10:16,2022-11-23 14:10:16,0.000s,PASSED
"println(""spouse req id is : "" + response_searchME_spouse)",,,,2022-11-23 14:10:16,2022-11-23 14:10:16,0.000s,PASSED
"verifyResponseStatusCode(req_data, 200)",,verify response status code,,2022-11-23 14:10:16,2022-11-23 14:10:16,0.010s,PASSED
response = req_data.getResponseText(),,show response to report in test suite,,2022-11-23 14:10:16,2022-11-23 14:10:16,0.000s,PASSED
logInfo($response),,,,2022-11-23 14:10:16,2022-11-23 14:10:16,0.010s,PASSED
delay(3),,,,2022-11-23 14:10:16,2022-11-23 14:10:19,3.017s,PASSED
"scoring = sendRequest(findTestObject(""EngineScore"", [""response_searchME_kons"":response_searchME_kons, ""response_searchME_spouse"":response_searchME_spouse]))",,Engine Scoring - inquiry scoring result from req_id,,2022-11-23 14:10:19,2022-11-23 14:10:20,0.121s,PASSED
"verifyResponseStatusCode(scoring, 200)",,verify response status code,,2022-11-23 14:10:20,2022-11-23 14:10:20,0.000s,PASSED
response2 = scoring.getResponseText(),,show response to report in test suite,,2022-11-23 14:10:20,2022-11-23 14:10:20,0.000s,PASSED
"markPassed(""result service data ke : "" + no)",,,,2022-11-23 14:10:20,2022-11-23 14:10:20,0.008s,PASSED
logInfo($response2),,,,2022-11-23 14:10:20,2022-11-23 14:10:20,0.000s,PASSED
"verifyElementPropertyValue(scoring, ""Final_result"", final_result)",,verify final result scoring,,2022-11-23 14:10:20,2022-11-23 14:10:20,0.022s,PASSED
,,,,,,,
Test Cases/Engine_Scoring/Engine Scoring,,,,2022-11-23 14:10:20,2022-11-23 14:10:25,5.072s,PASSED
"markPassed(""Variasi data ke : "" + no)",,,,2022-11-23 14:10:21,2022-11-23 14:10:21,0.000s,PASSED
"req_data = sendRequest(findTestObject(""Search_ME"", [""MID"":MID, ""source"":source, ""ip"":ip, ""userid"":userid, ""branch"":branch, ""tipekons"":tipekons, ""marital"":marital, ""penjamin"":penjamin, ... ]))",,data ME for scoring request,,2022-11-23 14:10:21,2022-11-23 14:10:22,0.905s,PASSED
slurper = new groovy.json.JsonSlurper(),,store json response to variable,,2022-11-23 14:10:22,2022-11-23 14:10:22,0.000s,PASSED
result = slurper.parseText(req_data.getResponseBodyContent()),,,,2022-11-23 14:10:22,2022-11-23 14:10:22,0.000s,PASSED
reqid_kons = requestid1,,,,2022-11-23 14:10:22,2022-11-23 14:10:22,0.000s,PASSED
reqid_spouse = requestid2,,,,2022-11-23 14:10:22,2022-11-23 14:10:22,0.000s,PASSED
"println(""requestid kons : "" + reqid_kons)",,,,2022-11-23 14:10:22,2022-11-23 14:10:22,0.000s,PASSED
response_searchME_kons = reqid_kons,,store var to global variable,,2022-11-23 14:10:22,2022-11-23 14:10:22,0.000s,PASSED
response_searchME_spouse = reqid_spouse,,,,2022-11-23 14:10:22,2022-11-23 14:10:22,0.000s,PASSED
"println(""kons req id is :"" + response_searchME_kons)",,,,2022-11-23 14:10:22,2022-11-23 14:10:22,0.000s,PASSED
"println(""spouse req id is : "" + response_searchME_spouse)",,,,2022-11-23 14:10:22,2022-11-23 14:10:22,0.000s,PASSED
"verifyResponseStatusCode(req_data, 200)",,verify response status code,,2022-11-23 14:10:22,2022-11-23 14:10:22,0.000s,PASSED
response = req_data.getResponseText(),,show response to report in test suite,,2022-11-23 14:10:22,2022-11-23 14:10:22,0.000s,PASSED
logInfo($response),,,,2022-11-23 14:10:22,2022-11-23 14:10:22,0.000s,PASSED
delay(3),,,,2022-11-23 14:10:22,2022-11-23 14:10:25,3.003s,PASSED
"scoring = sendRequest(findTestObject(""EngineScore"", [""response_searchME_kons"":response_searchME_kons, ""response_searchME_spouse"":response_searchME_spouse]))",,Engine Scoring - inquiry scoring result from req_id,,2022-11-23 14:10:25,2022-11-23 14:10:25,0.097s,PASSED
"verifyResponseStatusCode(scoring, 200)",,verify response status code,,2022-11-23 14:10:25,2022-11-23 14:10:25,0.000s,PASSED
response2 = scoring.getResponseText(),,show response to report in test suite,,2022-11-23 14:10:25,2022-11-23 14:10:25,0.000s,PASSED
"markPassed(""result service data ke : "" + no)",,,,2022-11-23 14:10:25,2022-11-23 14:10:25,0.000s,PASSED
logInfo($response2),,,,2022-11-23 14:10:25,2022-11-23 14:10:25,0.000s,PASSED
"verifyElementPropertyValue(scoring, ""Final_result"", final_result)",,verify final result scoring,,2022-11-23 14:10:25,2022-11-23 14:10:25,0.000s,PASSED
,,,,,,,
Test Cases/Engine_Scoring/Engine Scoring,,,,2022-11-23 14:10:25,2022-11-23 14:10:30,4.883s,PASSED
"markPassed(""Variasi data ke : "" + no)",,,,2022-11-23 14:10:26,2022-11-23 14:10:26,0.000s,PASSED
"req_data = sendRequest(findTestObject(""Search_ME"", [""MID"":MID, ""source"":source, ""ip"":ip, ""userid"":userid, ""branch"":branch, ""tipekons"":tipekons, ""marital"":marital, ""penjamin"":penjamin, ... ]))",,data ME for scoring request,,2022-11-23 14:10:26,2022-11-23 14:10:27,0.929s,PASSED
slurper = new groovy.json.JsonSlurper(),,store json response to variable,,2022-11-23 14:10:27,2022-11-23 14:10:27,0.000s,PASSED
result = slurper.parseText(req_data.getResponseBodyContent()),,,,2022-11-23 14:10:27,2022-11-23 14:10:27,0.000s,PASSED
reqid_kons = requestid1,,,,2022-11-23 14:10:27,2022-11-23 14:10:27,0.000s,PASSED
reqid_spouse = requestid2,,,,2022-11-23 14:10:27,2022-11-23 14:10:27,0.000s,PASSED
"println(""requestid kons : "" + reqid_kons)",,,,2022-11-23 14:10:27,2022-11-23 14:10:27,0.000s,PASSED
response_searchME_kons = reqid_kons,,store var to global variable,,2022-11-23 14:10:27,2022-11-23 14:10:27,0.000s,PASSED
response_searchME_spouse = reqid_spouse,,,,2022-11-23 14:10:27,2022-11-23 14:10:27,0.000s,PASSED
"println(""kons req id is :"" + response_searchME_kons)",,,,2022-11-23 14:10:27,2022-11-23 14:10:27,0.000s,PASSED
"println(""spouse req id is : "" + response_searchME_spouse)",,,,2022-11-23 14:10:27,2022-11-23 14:10:27,0.000s,PASSED
"verifyResponseStatusCode(req_data, 200)",,verify response status code,,2022-11-23 14:10:27,2022-11-23 14:10:27,0.000s,PASSED
response = req_data.getResponseText(),,show response to report in test suite,,2022-11-23 14:10:27,2022-11-23 14:10:27,0.000s,PASSED
logInfo($response),,,,2022-11-23 14:10:27,2022-11-23 14:10:27,0.000s,PASSED
delay(3),,,,2022-11-23 14:10:27,2022-11-23 14:10:30,3.012s,PASSED
"scoring = sendRequest(findTestObject(""EngineScore"", [""response_searchME_kons"":response_searchME_kons, ""response_searchME_spouse"":response_searchME_spouse]))",,Engine Scoring - inquiry scoring result from req_id,,2022-11-23 14:10:30,2022-11-23 14:10:30,0.103s,PASSED
"verifyResponseStatusCode(scoring, 200)",,verify response status code,,2022-11-23 14:10:30,2022-11-23 14:10:30,0.001s,PASSED
response2 = scoring.getResponseText(),,show response to report in test suite,,2022-11-23 14:10:30,2022-11-23 14:10:30,0.000s,PASSED
"markPassed(""result service data ke : "" + no)",,,,2022-11-23 14:10:30,2022-11-23 14:10:30,0.001s,PASSED
logInfo($response2),,,,2022-11-23 14:10:30,2022-11-23 14:10:30,0.000s,PASSED
"verifyElementPropertyValue(scoring, ""Final_result"", final_result)",,verify final result scoring,,2022-11-23 14:10:30,2022-11-23 14:10:30,0.014s,PASSED
,,,,,,,
Test Cases/Engine_Scoring/Engine Scoring,,,,2022-11-23 14:10:30,2022-11-23 14:10:35,5.168s,PASSED
"markPassed(""Variasi data ke : "" + no)",,,,2022-11-23 14:10:31,2022-11-23 14:10:31,0.000s,PASSED
"req_data = sendRequest(findTestObject(""Search_ME"", [""MID"":MID, ""source"":source, ""ip"":ip, ""userid"":userid, ""branch"":branch, ""tipekons"":tipekons, ""marital"":marital, ""penjamin"":penjamin, ... ]))",,data ME for scoring request,,2022-11-23 14:10:31,2022-11-23 14:10:32,0.939s,PASSED
slurper = new groovy.json.JsonSlurper(),,store json response to variable,,2022-11-23 14:10:32,2022-11-23 14:10:32,0.001s,PASSED
result = slurper.parseText(req_data.getResponseBodyContent()),,,,2022-11-23 14:10:32,2022-11-23 14:10:32,0.000s,PASSED
reqid_kons = requestid1,,,,2022-11-23 14:10:32,2022-11-23 14:10:32,0.000s,PASSED
reqid_spouse = requestid2,,,,2022-11-23 14:10:32,2022-11-23 14:10:32,0.000s,PASSED
"println(""requestid kons : "" + reqid_kons)",,,,2022-11-23 14:10:32,2022-11-23 14:10:32,0.001s,PASSED
response_searchME_kons = reqid_kons,,store var to global variable,,2022-11-23 14:10:32,2022-11-23 14:10:32,0.000s,PASSED
response_searchME_spouse = reqid_spouse,,,,2022-11-23 14:10:32,2022-11-23 14:10:32,0.000s,PASSED
"println(""kons req id is :"" + response_searchME_kons)",,,,2022-11-23 14:10:32,2022-11-23 14:10:32,0.001s,PASSED
"println(""spouse req id is : "" + response_searchME_spouse)",,,,2022-11-23 14:10:32,2022-11-23 14:10:32,0.000s,PASSED
"verifyResponseStatusCode(req_data, 200)",,verify response status code,,2022-11-23 14:10:32,2022-11-23 14:10:32,0.003s,PASSED
response = req_data.getResponseText(),,show response to report in test suite,,2022-11-23 14:10:32,2022-11-23 14:10:32,0.000s,PASSED
logInfo($response),,,,2022-11-23 14:10:32,2022-11-23 14:10:32,0.000s,PASSED
