Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Scoring Married - CS New,,,,2022-11-25 11:04:24,2022-11-25 11:04:52,28.841s,FAILED
,,,,,,,
Test Cases/Engine_Scoring/Engine Scoring,,,,2022-11-25 11:04:24,2022-11-25 11:04:32,8.208s,FAILED
"markPassed(""Variasi data ke : "" + no)",,,,2022-11-25 11:04:25,2022-11-25 11:04:25,0.013s,PASSED
"req_data = sendRequest(findTestObject(""Search_ME"", [""MID"":MID, ""source"":source, ""ip"":ip, ""userid"":userid, ""branch"":branch, ""tipekons"":tipekons, ""marital"":marital, ""penjamin"":penjamin, ... ]))",,data ME for scoring request,,2022-11-25 11:04:25,2022-11-25 11:04:27,1.502s,PASSED
slurper = new groovy.json.JsonSlurper(),,store json response to variable,,2022-11-25 11:04:27,2022-11-25 11:04:27,0.005s,PASSED
result = slurper.parseText(req_data.getResponseBodyContent()),,,,2022-11-25 11:04:27,2022-11-25 11:04:27,0.011s,PASSED
reqid_kons = requestid1,,,,2022-11-25 11:04:27,2022-11-25 11:04:27,0.005s,PASSED
reqid_spouse = requestid2,,,,2022-11-25 11:04:27,2022-11-25 11:04:27,0.000s,PASSED
"println(""requestid kons : "" + reqid_kons)",,,,2022-11-25 11:04:27,2022-11-25 11:04:27,0.003s,PASSED
response_searchME_kons = reqid_kons,,store var to global variable,,2022-11-25 11:04:27,2022-11-25 11:04:27,0.000s,PASSED
response_searchME_spouse = reqid_spouse,,,,2022-11-25 11:04:27,2022-11-25 11:04:27,0.001s,PASSED
"println(""kons req id is :"" + response_searchME_kons)",,,,2022-11-25 11:04:27,2022-11-25 11:04:27,0.000s,PASSED
"println(""spouse req id is : "" + response_searchME_spouse)",,,,2022-11-25 11:04:27,2022-11-25 11:04:27,0.001s,PASSED
"verifyResponseStatusCode(req_data, 200)",,verify response status code,,2022-11-25 11:04:27,2022-11-25 11:04:27,0.008s,PASSED
response = req_data.getResponseText(),,show response to report in test suite,,2022-11-25 11:04:27,2022-11-25 11:04:27,0.000s,PASSED
logInfo($response),,,,2022-11-25 11:04:27,2022-11-25 11:04:27,0.013s,PASSED
delay(5),,,,2022-11-25 11:04:27,2022-11-25 11:04:32,5.024s,PASSED
"scoring = sendRequest(findTestObject(""EngineScore"", [""response_searchME_kons"":response_searchME_kons, ""response_searchME_spouse"":response_searchME_spouse]))",,Engine Scoring - inquiry scoring result from req_id,,2022-11-25 11:04:32,2022-11-25 11:04:32,0.139s,PASSED
"verifyResponseStatusCode(scoring, 200)",,verify response status code,,2022-11-25 11:04:32,2022-11-25 11:04:32,0.001s,PASSED
response2 = scoring.getResponseText(),,show response to report in test suite,,2022-11-25 11:04:32,2022-11-25 11:04:32,0.000s,PASSED
"markPassed(""result service data ke : "" + no)",,,,2022-11-25 11:04:32,2022-11-25 11:04:32,0.003s,PASSED
logInfo($response2),,,,2022-11-25 11:04:32,2022-11-25 11:04:32,0.001s,PASSED
"verifyElementPropertyValue(scoring, ""Final_result"", final_result)",,verify final result scoring,,2022-11-25 11:04:32,2022-11-25 11:04:32,0.034s,FAILED
,,,,,,,
Test Cases/Engine_Scoring/Engine Scoring,,,,2022-11-25 11:04:32,2022-11-25 11:04:39,6.803s,FAILED
"markPassed(""Variasi data ke : "" + no)",,,,2022-11-25 11:04:33,2022-11-25 11:04:33,0.000s,PASSED
"req_data = sendRequest(findTestObject(""Search_ME"", [""MID"":MID, ""source"":source, ""ip"":ip, ""userid"":userid, ""branch"":branch, ""tipekons"":tipekons, ""marital"":marital, ""penjamin"":penjamin, ... ]))",,data ME for scoring request,,2022-11-25 11:04:33,2022-11-25 11:04:34,0.735s,PASSED
slurper = new groovy.json.JsonSlurper(),,store json response to variable,,2022-11-25 11:04:34,2022-11-25 11:04:34,0.000s,PASSED
result = slurper.parseText(req_data.getResponseBodyContent()),,,,2022-11-25 11:04:34,2022-11-25 11:04:34,0.000s,PASSED
reqid_kons = requestid1,,,,2022-11-25 11:04:34,2022-11-25 11:04:34,0.000s,PASSED
reqid_spouse = requestid2,,,,2022-11-25 11:04:34,2022-11-25 11:04:34,0.000s,PASSED
"println(""requestid kons : "" + reqid_kons)",,,,2022-11-25 11:04:34,2022-11-25 11:04:34,0.000s,PASSED
response_searchME_kons = reqid_kons,,store var to global variable,,2022-11-25 11:04:34,2022-11-25 11:04:34,0.000s,PASSED
response_searchME_spouse = reqid_spouse,,,,2022-11-25 11:04:34,2022-11-25 11:04:34,0.000s,PASSED
"println(""kons req id is :"" + response_searchME_kons)",,,,2022-11-25 11:04:34,2022-11-25 11:04:34,0.000s,PASSED
"println(""spouse req id is : "" + response_searchME_spouse)",,,,2022-11-25 11:04:34,2022-11-25 11:04:34,0.000s,PASSED
