Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Scoring Married - KKB,,,,2022-11-28 17:28:03,2022-11-28 17:34:35,6m - 32.035s,PASSED
,,,,,,,
Test Cases/Engine_Scoring/Engine Scoring,,,,2022-11-28 17:28:04,2022-11-28 17:28:12,8.428s,PASSED
"markPassed(""Variasi data ke : "" + no)",,,,2022-11-28 17:28:05,2022-11-28 17:28:05,0.015s,PASSED
"req_data = sendRequest(findTestObject(""Search_ME"", [""MID"":MID, ""source"":source, ""ip"":ip, ""userid"":userid, ""branch"":branch, ""tipekons"":tipekons, ""marital"":marital, ""penjamin"":penjamin, ... ]))",,data ME for scoring request,,2022-11-28 17:28:05,2022-11-28 17:28:07,1.768s,PASSED
slurper = new groovy.json.JsonSlurper(),,store json response to variable,,2022-11-28 17:28:07,2022-11-28 17:28:07,0.005s,PASSED
result = slurper.parseText(req_data.getResponseBodyContent()),,,,2022-11-28 17:28:07,2022-11-28 17:28:07,0.009s,PASSED
reqid_kons = requestid1,,,,2022-11-28 17:28:07,2022-11-28 17:28:07,0.000s,PASSED
reqid_spouse = requestid2,,,,2022-11-28 17:28:07,2022-11-28 17:28:07,0.000s,PASSED
"println(""requestid kons : "" + reqid_kons)",,,,2022-11-28 17:28:07,2022-11-28 17:28:07,0.000s,PASSED
response_searchME_kons = reqid_kons,,store var to global variable,,2022-11-28 17:28:07,2022-11-28 17:28:07,0.000s,PASSED
response_searchME_spouse = reqid_spouse,,,,2022-11-28 17:28:07,2022-11-28 17:28:07,0.000s,PASSED
"println(""kons req id is :"" + response_searchME_kons)",,,,2022-11-28 17:28:07,2022-11-28 17:28:07,0.000s,PASSED
"println(""spouse req id is : "" + response_searchME_spouse)",,,,2022-11-28 17:28:07,2022-11-28 17:28:07,0.000s,PASSED
"verifyResponseStatusCode(req_data, 200)",,verify response status code,,2022-11-28 17:28:07,2022-11-28 17:28:07,0.012s,PASSED
response = req_data.getResponseText(),,show response to report in test suite,,2022-11-28 17:28:07,2022-11-28 17:28:07,0.000s,PASSED
