Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Scoring Married - DS,,,,2022-11-24 09:22:04,2022-11-24 09:25:04,3m - 0.466s,FAILED
,,,,,,,
Test Cases/Engine_Scoring/Engine Scoring,,,,2022-11-24 09:22:04,2022-11-24 09:22:19,15.226s,FAILED
"markPassed(""Variasi data ke : "" + no)",,,,2022-11-24 09:22:06,2022-11-24 09:22:06,0.026s,PASSED
"req_data = sendRequest(findTestObject(""Search_ME"", [""MID"":MID, ""source"":source, ""ip"":ip, ""userid"":userid, ""branch"":branch, ""tipekons"":tipekons, ""marital"":marital, ""penjamin"":penjamin, ... ]))",,data ME for scoring request,,2022-11-24 09:22:06,2022-11-24 09:22:09,3.579s,PASSED
slurper = new groovy.json.JsonSlurper(),,store json response to variable,,2022-11-24 09:22:09,2022-11-24 09:22:09,0.005s,PASSED
result = slurper.parseText(req_data.getResponseBodyContent()),,,,2022-11-24 09:22:09,2022-11-24 09:22:09,0.000s,PASSED
reqid_kons = requestid1,,,,2022-11-24 09:22:09,2022-11-24 09:22:09,0.000s,PASSED
reqid_spouse = requestid2,,,,2022-11-24 09:22:09,2022-11-24 09:22:09,0.000s,PASSED
"println(""requestid kons : "" + reqid_kons)",,,,2022-11-24 09:22:09,2022-11-24 09:22:09,0.017s,PASSED
response_searchME_kons = reqid_kons,,store var to global variable,,2022-11-24 09:22:09,2022-11-24 09:22:09,0.000s,PASSED
response_searchME_spouse = reqid_spouse,,,,2022-11-24 09:22:09,2022-11-24 09:22:09,0.000s,PASSED
"println(""kons req id is :"" + response_searchME_kons)",,,,2022-11-24 09:22:09,2022-11-24 09:22:09,0.000s,PASSED
"println(""spouse req id is : "" + response_searchME_spouse)",,,,2022-11-24 09:22:09,2022-11-24 09:22:09,0.000s,PASSED
"verifyResponseStatusCode(req_data, 200)",,verify response status code,,2022-11-24 09:22:09,2022-11-24 09:22:09,0.000s,PASSED
response = req_data.getResponseText(),,show response to report in test suite,,2022-11-24 09:22:09,2022-11-24 09:22:09,0.000s,PASSED
logInfo($response),,,,2022-11-24 09:22:09,2022-11-24 09:22:09,0.020s,PASSED
delay(10),,,,2022-11-24 09:22:09,2022-11-24 09:22:19,10.026s,PASSED
"scoring = sendRequest(findTestObject(""EngineScore"", [""response_searchME_kons"":response_searchME_kons, ""response_searchME_spouse"":response_searchME_spouse]))",,Engine Scoring - inquiry scoring result from req_id,,2022-11-24 09:22:19,2022-11-24 09:22:19,0.127s,PASSED
"verifyResponseStatusCode(scoring, 200)",,verify response status code,,2022-11-24 09:22:19,2022-11-24 09:22:19,0.000s,PASSED
