Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Scoring Married - CS New,,,,2022-11-25 11:12:39,2022-11-25 11:27:13,14m - 33.222s,PASSED
,,,,,,,
Test Cases/Engine_Scoring/Engine Scoring,,,,2022-11-25 11:12:40,2022-11-25 11:12:48,8.079s,PASSED
"markPassed(""Variasi data ke : "" + no)",,,,2022-11-25 11:12:41,2022-11-25 11:12:41,0.012s,PASSED
"req_data = sendRequest(findTestObject(""Search_ME"", [""MID"":MID, ""source"":source, ""ip"":ip, ""userid"":userid, ""branch"":branch, ""tipekons"":tipekons, ""marital"":marital, ""penjamin"":penjamin, ... ]))",,data ME for scoring request,,2022-11-25 11:12:41,2022-11-25 11:12:43,1.502s,PASSED
slurper = new groovy.json.JsonSlurper(),,store json response to variable,,2022-11-25 11:12:43,2022-11-25 11:12:43,0.006s,PASSED
result = slurper.parseText(req_data.getResponseBodyContent()),,,,2022-11-25 11:12:43,2022-11-25 11:12:43,0.009s,PASSED
reqid_kons = requestid1,,,,2022-11-25 11:12:43,2022-11-25 11:12:43,0.007s,PASSED
reqid_spouse = requestid2,,,,2022-11-25 11:12:43,2022-11-25 11:12:43,0.000s,PASSED
"println(""requestid kons : "" + reqid_kons)",,,,2022-11-25 11:12:43,2022-11-25 11:12:43,0.002s,PASSED
response_searchME_kons = reqid_kons,,store var to global variable,,2022-11-25 11:12:43,2022-11-25 11:12:43,0.000s,PASSED
response_searchME_spouse = reqid_spouse,,,,2022-11-25 11:12:43,2022-11-25 11:12:43,0.000s,PASSED
"println(""kons req id is :"" + response_searchME_kons)",,,,2022-11-25 11:12:43,2022-11-25 11:12:43,0.000s,PASSED
"println(""spouse req id is : "" + response_searchME_spouse)",,,,2022-11-25 11:12:43,2022-11-25 11:12:43,0.000s,PASSED
"verifyResponseStatusCode(req_data, 200)",,verify response status code,,2022-11-25 11:12:43,2022-11-25 11:12:43,0.011s,PASSED
response = req_data.getResponseText(),,show response to report in test suite,,2022-11-25 11:12:43,2022-11-25 11:12:43,0.000s,PASSED
logInfo($response),,,,2022-11-25 11:12:43,2022-11-25 11:12:43,0.009s,PASSED
delay(5),,,,2022-11-25 11:12:43,2022-11-25 11:12:48,5.024s,PASSED
"scoring = sendRequest(findTestObject(""EngineScore"", [""response_searchME_kons"":response_searchME_kons, ""response_searchME_spouse"":response_searchME_spouse]))",,Engine Scoring - inquiry scoring result from req_id,,2022-11-25 11:12:48,2022-11-25 11:12:48,0.126s,PASSED
"verifyResponseStatusCode(scoring, 200)",,verify response status code,,2022-11-25 11:12:48,2022-11-25 11:12:48,0.002s,PASSED
response2 = scoring.getResponseText(),,show response to report in test suite,,2022-11-25 11:12:48,2022-11-25 11:12:48,0.000s,PASSED
"markPassed(""result service data ke : "" + no)",,,,2022-11-25 11:12:48,2022-11-25 11:12:48,0.001s,PASSED
logInfo($response2),,,,2022-11-25 11:12:48,2022-11-25 11:12:48,0.001s,PASSED
"verifyElementPropertyValue(scoring, ""Final_result"", final_result)",,verify final result scoring,,2022-11-25 11:12:48,2022-11-25 11:12:48,0.021s,PASSED
,,,,,,,
Test Cases/Engine_Scoring/Engine Scoring,,,,2022-11-25 11:12:48,2022-11-25 11:12:55,6.875s,PASSED
"markPassed(""Variasi data ke : "" + no)",,,,2022-11-25 11:12:49,2022-11-25 11:12:49,0.000s,PASSED
"req_data = sendRequest(findTestObject(""Search_ME"", [""MID"":MID, ""source"":source, ""ip"":ip, ""userid"":userid, ""branch"":branch, ""tipekons"":tipekons, ""marital"":marital, ""penjamin"":penjamin, ... ]))",,data ME for scoring request,,2022-11-25 11:12:49,2022-11-25 11:12:50,0.797s,PASSED
slurper = new groovy.json.JsonSlurper(),,store json response to variable,,2022-11-25 11:12:50,2022-11-25 11:12:50,0.000s,PASSED
result = slurper.parseText(req_data.getResponseBodyContent()),,,,2022-11-25 11:12:50,2022-11-25 11:12:50,0.000s,PASSED
reqid_kons = requestid1,,,,2022-11-25 11:12:50,2022-11-25 11:12:50,0.000s,PASSED
reqid_spouse = requestid2,,,,2022-11-25 11:12:50,2022-11-25 11:12:50,0.000s,PASSED
"println(""requestid kons : "" + reqid_kons)",,,,2022-11-25 11:12:50,2022-11-25 11:12:50,0.000s,PASSED
response_searchME_kons = reqid_kons,,store var to global variable,,2022-11-25 11:12:50,2022-11-25 11:12:50,0.000s,PASSED
response_searchME_spouse = reqid_spouse,,,,2022-11-25 11:12:50,2022-11-25 11:12:50,0.000s,PASSED
"println(""kons req id is :"" + response_searchME_kons)",,,,2022-11-25 11:12:50,2022-11-25 11:12:50,0.000s,PASSED
"println(""spouse req id is : "" + response_searchME_spouse)",,,,2022-11-25 11:12:50,2022-11-25 11:12:50,0.000s,PASSED
"verifyResponseStatusCode(req_data, 200)",,verify response status code,,2022-11-25 11:12:50,2022-11-25 11:12:50,0.000s,PASSED
response = req_data.getResponseText(),,show response to report in test suite,,2022-11-25 11:12:50,2022-11-25 11:12:50,0.000s,PASSED
logInfo($response),,,,2022-11-25 11:12:50,2022-11-25 11:12:50,0.000s,PASSED
delay(5),,,,2022-11-25 11:12:50,2022-11-25 11:12:55,5.013s,PASSED
"scoring = sendRequest(findTestObject(""EngineScore"", [""response_searchME_kons"":response_searchME_kons, ""response_searchME_spouse"":response_searchME_spouse]))",,Engine Scoring - inquiry scoring result from req_id,,2022-11-25 11:12:55,2022-11-25 11:12:55,0.108s,PASSED
"verifyResponseStatusCode(scoring, 200)",,verify response status code,,2022-11-25 11:12:55,2022-11-25 11:12:55,0.001s,PASSED
response2 = scoring.getResponseText(),,show response to report in test suite,,2022-11-25 11:12:55,2022-11-25 11:12:55,0.000s,PASSED
"markPassed(""result service data ke : "" + no)",,,,2022-11-25 11:12:55,2022-11-25 11:12:55,0.000s,PASSED
logInfo($response2),,,,2022-11-25 11:12:55,2022-11-25 11:12:55,0.000s,PASSED
"verifyElementPropertyValue(scoring, ""Final_result"", final_result)",,verify final result scoring,,2022-11-25 11:12:55,2022-11-25 11:12:55,0.013s,PASSED
,,,,,,,
