Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Scoring Married - CS Used,,,,2022-11-25 11:34:22,2022-11-25 11:39:37,5m - 14.795s,PASSED
,,,,,,,
Test Cases/Engine_Scoring/Engine Scoring,,,,2022-11-25 11:34:22,2022-11-25 11:34:31,8.932s,PASSED
"markPassed(""Variasi data ke : "" + no)",,,,2022-11-25 11:34:24,2022-11-25 11:34:24,0.012s,PASSED
"req_data = sendRequest(findTestObject(""Search_ME"", [""MID"":MID, ""source"":source, ""ip"":ip, ""userid"":userid, ""branch"":branch, ""tipekons"":tipekons, ""marital"":marital, ""penjamin"":penjamin, ... ]))",,data ME for scoring request,,2022-11-25 11:34:24,2022-11-25 11:34:26,2.157s,PASSED
slurper = new groovy.json.JsonSlurper(),,store json response to variable,,2022-11-25 11:34:26,2022-11-25 11:34:26,0.006s,PASSED
result = slurper.parseText(req_data.getResponseBodyContent()),,,,2022-11-25 11:34:26,2022-11-25 11:34:26,0.009s,PASSED
reqid_kons = requestid1,,,,2022-11-25 11:34:26,2022-11-25 11:34:26,0.008s,PASSED
reqid_spouse = requestid2,,,,2022-11-25 11:34:26,2022-11-25 11:34:26,0.000s,PASSED
"println(""requestid kons : "" + reqid_kons)",,,,2022-11-25 11:34:26,2022-11-25 11:34:26,0.001s,PASSED
response_searchME_kons = reqid_kons,,store var to global variable,,2022-11-25 11:34:26,2022-11-25 11:34:26,0.000s,PASSED
response_searchME_spouse = reqid_spouse,,,,2022-11-25 11:34:26,2022-11-25 11:34:26,0.000s,PASSED
"println(""kons req id is :"" + response_searchME_kons)",,,,2022-11-25 11:34:26,2022-11-25 11:34:26,0.000s,PASSED
"println(""spouse req id is : "" + response_searchME_spouse)",,,,2022-11-25 11:34:26,2022-11-25 11:34:26,0.000s,PASSED
"verifyResponseStatusCode(req_data, 200)",,verify response status code,,2022-11-25 11:34:26,2022-11-25 11:34:26,0.008s,PASSED
response = req_data.getResponseText(),,show response to report in test suite,,2022-11-25 11:34:26,2022-11-25 11:34:26,0.000s,PASSED
logInfo($response),,,,2022-11-25 11:34:26,2022-11-25 11:34:26,0.015s,PASSED
delay(5),,,,2022-11-25 11:34:26,2022-11-25 11:34:31,5.024s,PASSED
"scoring = sendRequest(findTestObject(""EngineScore"", [""response_searchME_kons"":response_searchME_kons, ""response_searchME_spouse"":response_searchME_spouse]))",,Engine Scoring - inquiry scoring result from req_id,,2022-11-25 11:34:31,2022-11-25 11:34:31,0.323s,PASSED
"verifyResponseStatusCode(scoring, 200)",,verify response status code,,2022-11-25 11:34:31,2022-11-25 11:34:31,0.002s,PASSED
response2 = scoring.getResponseText(),,show response to report in test suite,,2022-11-25 11:34:31,2022-11-25 11:34:31,0.000s,PASSED
"markPassed(""result service data ke : "" + no)",,,,2022-11-25 11:34:31,2022-11-25 11:34:31,0.000s,PASSED
logInfo($response2),,,,2022-11-25 11:34:31,2022-11-25 11:34:31,0.002s,PASSED
"verifyElementPropertyValue(scoring, ""Final_result"", final_result)",,verify final result scoring,,2022-11-25 11:34:31,2022-11-25 11:34:31,0.021s,PASSED
,,,,,,,
Test Cases/Engine_Scoring/Engine Scoring,,,,2022-11-25 11:34:31,2022-11-25 11:34:39,7.727s,PASSED
"markPassed(""Variasi data ke : "" + no)",,,,2022-11-25 11:34:32,2022-11-25 11:34:32,0.000s,PASSED
