Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Scoring Married - CS Used,,,,2022-11-28 16:34:53,2022-11-28 16:39:10,4m - 17.349s,PASSED
,,,,,,,
Test Cases/Engine_Scoring/Engine Scoring,,,,2022-11-28 16:34:53,2022-11-28 16:35:01,8.239s,PASSED
"markPassed(""Variasi data ke : "" + no)",,,,2022-11-28 16:34:55,2022-11-28 16:34:55,0.011s,PASSED
"req_data = sendRequest(findTestObject(""Search_ME"", [""MID"":MID, ""source"":source, ""ip"":ip, ""userid"":userid, ""branch"":branch, ""tipekons"":tipekons, ""marital"":marital, ""penjamin"":penjamin, ... ]))",,data ME for scoring request,,2022-11-28 16:34:55,2022-11-28 16:34:56,1.544s,PASSED
slurper = new groovy.json.JsonSlurper(),,store json response to variable,,2022-11-28 16:34:56,2022-11-28 16:34:56,0.004s,PASSED
result = slurper.parseText(req_data.getResponseBodyContent()),,,,2022-11-28 16:34:56,2022-11-28 16:34:56,0.000s,PASSED
reqid_kons = requestid1,,,,2022-11-28 16:34:56,2022-11-28 16:34:56,0.000s,PASSED
reqid_spouse = requestid2,,,,2022-11-28 16:34:56,2022-11-28 16:34:56,0.000s,PASSED
"println(""requestid kons : "" + reqid_kons)",,,,2022-11-28 16:34:56,2022-11-28 16:34:56,0.016s,PASSED
response_searchME_kons = reqid_kons,,store var to global variable,,2022-11-28 16:34:56,2022-11-28 16:34:56,0.000s,PASSED
response_searchME_spouse = reqid_spouse,,,,2022-11-28 16:34:56,2022-11-28 16:34:56,0.002s,PASSED
"println(""kons req id is :"" + response_searchME_kons)",,,,2022-11-28 16:34:56,2022-11-28 16:34:56,0.000s,PASSED
"println(""spouse req id is : "" + response_searchME_spouse)",,,,2022-11-28 16:34:56,2022-11-28 16:34:56,0.001s,PASSED
"verifyResponseStatusCode(req_data, 200)",,verify response status code,,2022-11-28 16:34:56,2022-11-28 16:34:56,0.002s,PASSED
